"product","gene","rank"
-0.0393889292607232,"RP3-525N10.2",796
-0.0394590088317128,"DYNLL1",797
-0.0395039957774786,"RP11-592N21.1",798
-0.0397954668563578,"CAP2",799
-0.0413132574005446,"SLC6A17",800
-0.0417258628725323,"EIF5A",801
-0.0421600663037105,"SCG2",802
-0.0423476427748648,"THUMPD3-AS1",803
-0.0427745299078638,"CHRM3-AS2",804
-0.0429542301840693,"SLC39A11",805
-0.0430799655194658,"CCDC65",806
-0.0432112715061708,"YWHAG",807
-0.0432312509955771,"HSPA1B",808
-0.0433663405383065,"COX7A2",809
-0.0437975459777107,"HSP90AB1",810
-0.045744413826452,"LINC00824",811
-0.0475210578261059,"RP11-977G19.5",812
-0.048451723239499,"SSBP3",813
-0.0488205747099948,"TOMM7",814
-0.049436136753432,"ENPP7P4",815
-0.049833546097799,"FILIP1L",816
-0.0515047778861448,"CSMD2",817
-0.0515191860288696,"HSPA1A",818
-0.0516014828410539,"RP11-1157N2--B.2",819
-0.0516374730480643,"RP11-51O6.1",820
-0.0518258278686307,"PPFIA3",821
-0.0553628255977039,"CDKN2D",822
-0.0554174455446184,"RP11-611E13.2",823
-0.0558302840263016,"DDX24",824
-0.0562095762799997,"KCNB2",825
-0.0567609876694824,"PDE5A",826
-0.0577180181645778,"GALNT18",827
-0.058844342979487,"SPRN",828
-0.0599235433562777,"SLC30A3",829
-0.060090494363797,"HOPX",830
-0.0616859282126737,"KLHL29",831
-0.0618967457436211,"TPPP",832
-0.0622302125690761,"RNF11",833
-0.06349674794729,"HS3ST4",834
-0.0640267244553812,"TAGLN3",835
-0.0645250215930393,"AC037445.1",836
-0.0657943408475832,"SPRED2",837
-0.0659037249514459,"ILDR2",838
-0.0664870120366852,"SLC1A2",839
-0.0668345907673542,"CYP46A1",840
-0.0680452562435658,"VDAC3",841
-0.0684984341907178,"CTD-2192J16.15",842
-0.0689621590634155,"RP11-318K12.2",843
-0.0698378189464712,"SORCS3",844
-0.0710455761070932,"ATP5L",845
-0.0716066699041398,"RP11-215A21.2",846
-0.0721373592382494,"INF2",847
-0.0721470978093499,"B4GALT2",848
-0.0723687624520683,"C19orf26",849
-0.0733882175328812,"RP11-499P20.2",850
-0.0733909318821335,"NOL4",851
-0.0736908711777165,"CLSTN3",852
-0.0739707164281964,"STMN2",853
-0.0741374013453645,"RP11-367G18.2",854
-0.0742516117142077,"RIT2",855
-0.074796444246984,"RP11-750B16.1",856
-0.0752355701577716,"UQCR10",857
-0.0763934798043563,"RP5-857K21.6",858
-0.0790767624460902,"TMEM63B",859
-0.0791865607416521,"CYCS",860
-0.0795834332910287,"SUMF1",861
-0.079727369336708,"MAST4",862
-0.0813624794201674,"UNC13C",863
-0.0815058226939055,"GRASP",864
-0.0816196434116285,"SNRPN",865
-0.0820059941277258,"CDH11",866
-0.0842290299230581,"LRTM1",867
-0.0845155972069458,"COPRS",868
-0.0860159333762512,"RP5-857K21.4",869
-0.0880639618352054,"ATP6V1F",870
-0.0882873460187505,"COL26A1",871
-0.0891431871720307,"CPNE4",872
-0.0900266750546557,"LARGE",873
-0.0902381977256319,"TAF1D",874
-0.0915271157612729,"DDX3P1",875
-0.0916785985055758,"LAMA2",876
-0.0921055458600253,"UQCRH",877
-0.0924980583960782,"PHACTR1",878
-0.0925990708161332,"KIRREL3",879
-0.0938340052548181,"CDK5R2",880
-0.0938915804735925,"MAST3",881
-0.0956380362048221,"INPP5F",882
-0.0965131490700686,"MAK",883
-0.0981442328693225,"CTNNA3",884
-0.0989351055759195,"RP11-473C19.1",885
-0.0990342892087472,"LINC00632",886
-0.0993220487837377,"RP11-92K2.2",887
-0.100138265186182,"PID1",888
-0.103663758134098,"SLC25A22",889
-0.109475282132907,"OLFM2",890
-0.110228843159729,"NUAK1",891
-0.111065447461234,"MAP1A",892
-0.111225031987052,"SEPW1",893
-0.113694668680433,"RGS12",894
-0.113918249293179,"HSD17B12",895
-0.114877799054006,"RAP1GAP2",896
-0.115076450105045,"BEX2",897
-0.115136033199532,"LL22NC03-2H8.5",898
-0.115486938261412,"RP4-605O3.4",899
-0.115645827571189,"RP11-30J20.1",900
-0.116150544503068,"FAM66D",901
-0.118369926565234,"RIC3",902
-0.119063095543628,"ATP5J",903
-0.120160559507067,"UQCRHL",904
-0.120845391089018,"RP11-864N7.2",905
-0.122521697265686,"HIP1",906
-0.123937264959363,"IPO9-AS1",907
-0.12455574059514,"SRP14",908
-0.124935040135398,"MPPED1",909
-0.125428940465834,"TOM1L1",910
-0.128793689422086,"SCOC",911
-0.129428508418357,"SCD5",912
-0.129632676833454,"RP11-166O4.1",913
-0.130600003314169,"USP22",914
-0.131717420123081,"BRK1",915
-0.133216879277323,"LRP4",916
-0.134360724006531,"TRHDE",917
-0.134630150306455,"RP13-143G15.4",918
-0.137102171390211,"CRMP1",919
-0.139565660070899,"ERICH1-AS1",920
-0.141479025051074,"RP11-234A1.1",921
-0.142099950057328,"LSAMP-AS1",922
-0.144848030051725,"SPDYE3",923
-0.146987973584951,"IGSF10",924
-0.147540559360536,"JPX",925
-0.149553304109706,"RP11-160H12.2",926
-0.149850384960064,"SPOCK1",927
-0.150331766043264,"RP11-87H9.2",928
-0.152171384020438,"CAMK1D",929
-0.154043784682684,"PRR16",930
-0.154283362652447,"PHF11",931
-0.154957250310113,"RP11-315E17.1",932
-0.155802985337213,"PCDH9-AS1",933
-0.157469030603354,"LINC01106",934
-0.159584768962361,"CMTM4",935
-0.160103763049963,"BCAS2",936
-0.160872506726316,"RP11-270C12.3",937
-0.166768830403902,"RP11-778J15.1",938
-0.169839153181569,"BIRC6-AS2",939
-0.170462025982346,"SLC8A1-AS1",940
-0.171157641757352,"LINC00685",941
-0.172271730934624,"RP11-348J24.2",942
-0.172967538600392,"SLC22A10",943
-0.173820235671467,"FGF1",944
-0.178004151943768,"PLXNA4",945
-0.179627587136833,"HSP90AB3P",946
-0.182774747505317,"ABCB1",947
-0.183241899316999,"CELF3",948
-0.18552256360172,"LINC00710",949
-0.186482006213684,"RP11-242P2.1",950
-0.190166726306937,"NPTXR",951
-0.190178927264175,"RP11-75C9.2",952
-0.190210810074815,"NRG1",953
-0.193156081176109,"DLG4",954
-0.1943231417189,"CTA-276F8.2",955
-0.200405032678885,"SLC17A7",956
-0.20102193473748,"TOMM20",957
-0.201349886258541,"RAB11A",958
-0.211585388307257,"RP11-586K2.1",959
-0.214023541144838,"NREP",960
-0.216817036898494,"SPHKAP",961
-0.223190955146108,"CH17-472G23.1",962
-0.224476441244596,"LPP",963
-0.225328969940505,"SPDYE2",964
-0.226151049438848,"ZDHHC14",965
-0.2278231285326,"SHANK2",966
-0.23113842771194,"RP11-649G15.2",967
-0.23453504879866,"EGFEM1P",968
-0.235204253736508,"XKR4",969
-0.244861443654955,"GRIN2B",970
-0.246911829367625,"CNTN5",971
-0.252657880937242,"SYN2",972
-0.253503488828419,"CAMK2A",973
-0.26520732955246,"STXBP5-AS1",974
-0.268750001050525,"AC016831.7",975
-0.273532420002522,"GABRG3",976
-0.293222683942172,"SNCB",977
-0.295095959889415,"MIAT",978
-0.295788823594705,"NPAS2",979
-0.29700387727444,"KCNQ3",980
-0.307624293332177,"MTND2P28",981
-0.309324224549274,"AC005592.2",982
-0.311343387376245,"LINC00508",983
-0.326891929847739,"HSPB1",984
-0.335196174938014,"RP11-33A14.1",985
-0.335261121196051,"RP11-449D8.5",986
-0.343203751247531,"ST8SIA5",987
-0.36408830571158,"XYLT1",988
-0.367453363004802,"UNC5D",989
-0.386013159195986,"POU6F2",990
-0.397153998656041,"PDXDC1",991
-0.406638066603816,"CRLF3",992
-0.409638517665081,"RP11-236F9.2",993
-0.514999586880808,"CH17-472G23.2",994
-0.521762546471367,"CTB-57H20.1",995
-0.548259384187161,"PCDH9-AS2",996
-0.55102938067114,"DCC",997
-0.657676339195664,"PDE10A",998
-0.677670931968905,"XIST",999
-0.832371015203368,"LINC01090",1000
