"Dim5","gene","rank"
0.0429489649832249,"HPCA",726
0.0428963340818882,"SCG2",727
0.0423847064375877,"CAPNS1",728
0.0421702042222023,"RP5-857K21.4",729
0.0418674498796463,"ARHGDIA",730
0.0418584644794464,"TUBB4B",731
0.0418382026255131,"CHGB",732
0.0418234951794147,"SDCBP",733
0.0417973548173904,"INF2",734
0.0416016541421413,"ATP5B",735
0.0409568920731544,"ACADVL",736
0.0408728644251823,"PIN1",737
0.0408349260687828,"RAB11B",738
0.0406850129365921,"ATPIF1",739
0.0405282452702522,"MAP1A",740
0.0403562150895596,"COPRS",741
0.0402586422860622,"DYNLL1",742
0.0395832397043705,"KCNF1",743
0.0393640920519829,"ITM2C",744
0.039158646017313,"ZNF331",745
0.0390674211084843,"AP2S1",746
0.0389342457056046,"NPAS2",747
0.0387313887476921,"DNAJA1",748
0.0386398918926716,"RP11-449D8.5",749
0.0383466742932796,"FAM195B",750
0.038235254585743,"RABAC1",751
0.0379947982728481,"AC074391.1",752
0.0379507727921009,"MLF2",753
0.0376988500356674,"RP11-977G19.5",754
0.0376329720020294,"AP1S1",755
0.0375176034867764,"NR4A1",756
0.0373554304242134,"PPFIBP1",757
0.037290383130312,"RP11-348J24.2",758
0.0370827987790108,"FOS",759
0.0369854234158993,"UNC13C",760
0.0369394570589066,"C4orf48",761
0.0368103496730328,"MDH1",762
0.0362898521125317,"CELF3",763
0.0359886959195137,"KLHL29",764
0.0357235185801983,"GPX4",765
0.0357165224850178,"TTC9B",766
0.0356521718204021,"AC027612.6",767
0.0355836972594261,"C8orf34",768
0.0348068810999393,"SNRPN",769
0.0344369634985924,"SEC62",770
0.0342784598469734,"NAT14",771
0.0338463746011257,"SUMF1",772
0.033701702952385,"LINC01090",773
0.0329283736646175,"ARID4A",774
0.0320220179855824,"ABCB1",775
0.0318368971347809,"HSPA1A",776
0.0318265520036221,"MT3",777
0.0316989906132221,"MYO16",778
0.031327273696661,"SLC39A11",779
0.0312037877738476,"RAB11A",780
0.0311690233647823,"C19orf26",781
0.0310280788689852,"GPC5",782
0.0305994655936956,"CTNNA3",783
0.0304600596427917,"LINC00632",784
0.0304396171122789,"RP11-219A15.1",785
0.0301221814006567,"ARL6IP5",786
0.030064046382904,"FAM85B",787
0.0299631953239441,"CTC-552D5.1",788
0.0299283564090729,"CLTB",789
