"Dim2","gene","rank"
0.0402145534753799,"CHCHD2",788
0.0402117036283016,"RP11-778J15.1",789
0.0401601456105709,"ITPR2",790
0.0401304885745049,"OTUB1",791
0.0399999246001244,"TMEM30A",792
0.0398945584893227,"IGFBP5",793
0.0397966094315052,"RFK",794
0.0395155735313892,"FAM195B",795
0.0394673459231853,"RP13-143G15.4",796
0.0393732190132141,"SCG2",797
0.0390634723007679,"FLJ39080",798
0.0388966873288155,"RP11-384F7.1",799
0.0388836599886417,"AC023590.1",800
0.0387545749545097,"PRRT1",801
0.0387357696890831,"NUAK1",802
0.0387344434857368,"CH17-472G23.1",803
0.0385986752808094,"CPNE4",804
0.0385771058499813,"MAK",805
0.038418285548687,"PTPRT",806
0.0381603203713894,"FAM85B",807
0.0380246751010418,"AC037445.1",808
0.0379487425088882,"GRM3",809
0.037865586578846,"TRPS1",810
0.0376785844564438,"PPP2CB",811
0.0374290309846401,"CEND1",812
0.037412665784359,"ARHGDIA",813
0.0370618216693401,"TSPYL4",814
0.0369659662246704,"ELAVL2",815
0.0369654633104801,"RNF187",816
0.0368081368505955,"COL19A1",817
0.0367143154144287,"STAT4",818
0.0367042757570744,"ATP6V1F",819
0.0363359935581684,"RP11-745L13.2",820
0.0363171808421612,"CYCS",821
0.0362759828567505,"AQP4-AS1",822
0.0362081490457058,"RP11-1157N2--B.2",823
0.0357091836631298,"SPOCK1",824
0.0354874022305012,"INTS1",825
0.0352495573461056,"SLC6A17",826
0.0352111831307411,"CORO6",827
0.0352082177996635,"CCBE1",828
0.0350786000490189,"TCF25",829
0.0348652675747871,"LINC00824",830
0.0348438173532486,"AC027612.6",831
0.0347412042319775,"C6orf62",832
0.0345549955964088,"FSCN1",833
0.0340098552405834,"CEACAM22P",834
0.0338463708758354,"KCNJ4",835
0.0337452739477158,"LINC00710",836
0.0329249054193497,"PDZD4",837
0.0328996814787388,"FTH1P8",838
0.0326607748866081,"TIMP3",839
0.0323699861764908,"RP11-594C13.1",840
0.0320137590169907,"BNIP3",841
0.0319927893579006,"NSMF",842
0.031881783157587,"PCDH10",843
0.0316115394234657,"FILIP1L",844
0.0315890274941921,"CTBP1",845
0.0315504930913448,"RP11-270C12.3",846
0.0309968665242195,"SUMO3",847
0.0306336209177971,"AGAP2",848
0.0305428728461266,"NAP1L2",849
0.0305088851600885,"DDX24",850
0.030241597443819,"HSD17B12",851
0.0301910545676947,"SNX10",852
0.0301322042942047,"ZEB1",853
0.0301066357642412,"PAFAH1B2",854
0.0297902505844831,"CXXC5",855
0.0296656414866447,"KIF26B",856
0.0286654513329268,"MPPED1",857
0.0285882074385881,"MAML3",858
0.0283928215503693,"HSPA1A",859
0.0282825157046318,"SLC30A3",860
0.0282721854746342,"RP4-605O3.4",861
0.0282193347811699,"SORCS3",862
0.0282129179686308,"KLHL29",863
0.0279888939112425,"TSHZ2",864
0.0273097362369299,"AP2S1",865
0.0269847568124533,"KCNF1",866
0.0259312428534031,"LGALS1",867
0.0258608404546976,"PID1",868
0.0257285330444574,"RP11-390N6.1",869
0.0256844256073236,"SYT3",870
0.0255548227578402,"ELAVL4",871
0.0250181909650564,"AC159540.1",872
0.0246145687997341,"CRMP1",873
0.0238458439707756,"WDR82",874
0.0237223003059626,"B4GALNT4",875
0.023635933175683,"RAB11B",876
0.0236045457422733,"SDC3",877
0.0232169255614281,"RIT2",878
0.0227747913450003,"RP11-586K2.1",879
0.0222318135201931,"RMST",880
0.0222122184932232,"RNF11",881
0.0217051189392805,"ZNF565",882
0.0216424055397511,"SLC8A1-AS1",883
0.0216319374740124,"CMTM4",884
0.0215503126382828,"RP11-649G15.2",885
0.0215502828359604,"MIR181A1HG",886
0.0209651533514261,"TAF1D",887
0.0203618966042995,"EYS",888
0.0203259326517582,"NBL1",889
0.0202586967498064,"NREP",890
0.0198736023157835,"SSBP4",891
0.0195910446345806,"ARF1",892
0.0195458084344864,"NCAN",893
0.0195280481129885,"LRTM1",894
0.0187684819102287,"USP22",895
0.0184312388300896,"RP11-318K12.2",896
0.0183056183159351,"SPDYE3",897
0.0182754378765821,"VDAC3",898
0.0181089546531439,"SLC39A11",899
0.0179507397115231,"MVD",900
0.0175995025783777,"RP11-75C9.2",901
0.0174012687057257,"CKMT2-AS1",902
0.0173939727246761,"MMD",903
0.0172133520245552,"TMEM63B",904
0.0170959923416376,"C8orf34",905
0.0166112016886473,"EEF1A2",906
0.0162729490548372,"SPRED2",907
0.0160439033061266,"GNB2",908
0.0160295572131872,"CTNNA1",909
0.0159479342401028,"CDKN2D",910
0.0159392282366753,"ARL8A",911
0.0158647317439318,"LMBRD2",912
0.0155250895768404,"GPX4",913
0.0153907295316458,"CDK5R2",914
0.0153547311201692,"TMEM196",915
0.015251244418323,"RP11-499P20.2",916
0.0152422310784459,"SCD5",917
0.0148175815120339,"EIF5A",918
0.0147920111194253,"RP11-30J20.1",919
0.0146442763507366,"SDCBP",920
0.0137923117727041,"BRSK2",921
0.0137271508574486,"INPP5F",922
0.0129518387839198,"MAP1A",923
0.0126613853499293,"SUMF1",924
0.0123309921473265,"LINC01106",925
0.0121872089803219,"OLFM2",926
0.0121685359627008,"LINC00685",927
0.0116829192265868,"SCOC",928
0.0114577040076256,"RP11-420N3.3",929
0.0112564973533154,"IPO9-AS1",930
0.0109248086810112,"RGS12",931
0.0106622343882918,"HS3ST4",932
0.0105416364967823,"SPRN",933
0.0103523228317499,"RP11-87H9.2",934
0.0096760569140315,"RIC3",935
0.00966278742998838,"TTYH3",936
0.00833263900130987,"PRR16",937
0.00803614687174559,"TPPP",938
0.00803571753203869,"POLR2J2",939
0.00787301361560822,"NAT14",940
0.00750455260276794,"RP11-315E17.1",941
0.00698304269462824,"PPFIA3",942
0.00659823976457119,"SLC1A2",943
0.00650767562910914,"HSPA1B",944
0.00544997164979577,"COPRS",945
0.00525129027664661,"RP11-166O4.1",946
0.0051035787910223,"BIRC6-AS2",947
0.00508771371096373,"ILDR2",948
0.00495507661253214,"RP11-977G19.5",949
0.00363098015077412,"RP11-242P2.1",950
0.00306990812532604,"TOM1L1",951
0.00276522198691964,"B4GALT2",952
0.00177358079236001,"HIP1",953
0.001167829381302,"FAM66D",954
0.000929797068238258,"PCDH9-AS1",955
0.000910005357582122,"DLG4",956
0.000410679262131453,"ABCB1",957
-0.000400312710553408,"NPAS2",958
-0.00048591461381875,"ADAMTS19",959
-0.00120915949810296,"RP11-348J24.2",960
-0.00121597643010318,"POU6F2",961
-0.00161567947361618,"TOMM20",962
-0.00166297925170511,"ST8SIA5",963
-0.00243893731385469,"SNCB",964
-0.00255510513670743,"INF2",965
-0.00403462816029787,"FGF1",966
-0.00428343610838056,"GRASP",967
-0.00481858057901263,"RORB",968
-0.0061942539177835,"SLC25A22",969
-0.00665051583200693,"FSTL5",970
-0.00795691832900047,"C19orf26",971
-0.00806798413395882,"RP5-857K21.4",972
-0.00846234150230885,"MTND2P28",973
-0.0100744599476457,"HSP90AB3P",974
-0.0105407312512398,"BCAS2",975
-0.0128269577398896,"MTND1P23",976
-0.0143031692132354,"LAMA2",977
-0.0144375516101718,"CELF3",978
-0.0185577627271414,"SLC22A10",979
-0.0203731507062912,"SNRPN",980
-0.0216441322118044,"RP11-33A14.1",981
-0.0219224821776152,"TRHDE",982
-0.0225976835936308,"BAIAP2L2",983
-0.0240412708371878,"IGSF10",984
-0.0250896755605936,"LL22NC03-2H8.5",985
-0.0298959240317345,"EGFEM1P",986
-0.0313588418066502,"HSPB1",987
-0.0322373881936073,"GABRG3",988
-0.0332303494215012,"LINC00508",989
-0.0340172126889229,"STXBP5-AS1",990
-0.0345236249268055,"AC005592.2",991
-0.0362884141504765,"TEKT4P2",992
-0.0425908155739307,"RP11-750B16.1",993
-0.0462433211505413,"RP5-857K21.6",994
-0.0497583262622356,"SPHKAP",995
-0.0540785975754261,"CH17-472G23.2",996
-0.0586167238652706,"DCC",997
-0.0701980963349342,"RP11-449D8.5",998
-0.0860031172633171,"RP11-236F9.2",999
-0.0977401658892632,"LINC01090",1000
