,0,1,2,3,4,5,6,7
RP11-649G15.2,1.1638738,0.83312976,1.2707272,1.1562285,1.4777287,0.53400826,1.1094306,1.4095055
RP11-946L20.4,1.579694,0.90333235,0.98133874,1.2538818,1.4150565,0.7728637,1.1468865,1.219648
CSMD3,1.7935629,1.6110365,2.4184928,1.8398832,1.7165846,3.2276464,1.5906706,2.1904058
TRPS1,1.6172878,0.8700645,1.7122542,1.5637295,0.9060591,0.6916991,1.2523825,1.3597865
AC023590.1,1.4349866,0.57681644,0.9394539,0.98136485,0.9647094,0.6650991,1.0517486,1.2022413
LINC00824,1.4554822,0.8317195,1.2665913,0.99284697,1.1948664,0.55515015,1.2680578,1.3172355
KCNQ3,1.5255378,1.3721325,1.1322507,1.5327702,1.6096833,1.6768699,1.2966567,1.4723035
KHDRBS3,1.737331,1.4160153,1.8217117,1.2032261,1.8390222,1.6200032,1.5331807,1.8011575
RP11-30J20.1,1.7575487,0.9214905,1.3697597,1.9399083,1.7472057,1.0133638,1.1664337,1.4477757
BAI1,1.2169076,0.66348577,1.1638395,1.2814862,1.0273857,0.5025803,1.0033324,0.96822095
LYNX1,1.3931129,0.60907143,1.2798026,0.92581505,1.1734223,0.44185272,0.87914366,1.080789
LY6E,1.383082,0.775258,1.3067212,1.1018823,1.1760136,0.5450823,1.0844065,1.1736472
LY6H,1.0525757,1.0986444,1.0994345,1.3209779,1.3651022,0.4824588,1.0686095,1.3295337
GRINA,1.2380507,0.89551777,0.9850946,1.0864837,1.0976409,0.5440876,0.7676339,1.3290085
KIFC2,1.4915621,0.60219175,1.3047585,1.0165672,1.5988399,0.6749878,1.2147635,0.75199836
RFX3,1.7560352,1.5280434,1.7777345,1.5621095,1.3040776,1.7433034,1.1153574,1.3383526
GLIS3,1.2538569,0.87421805,1.3489628,1.0471008,1.4028245,1.0453224,1.166541,1.491762
PTPRD,2.0293,4.3216977,2.6319065,2.6286106,1.840299,9.815102,2.8435864,2.0246513
RP11-75C9.2,1.0341805,0.887391,1.1416963,0.97741914,1.311145,0.50830525,0.7865575,1.242022
MPDZ,1.4745768,1.0007074,1.5958409,1.0931587,1.603036,0.81401604,0.90023303,1.4664395
ZDHHC21,1.3980852,1.0150853,1.1098415,1.2003866,1.4392184,0.81760085,1.0943033,1.2360798
SLC24A2,1.3706326,1.1934491,1.7405862,2.0456312,1.283432,1.1015,1.5162244,1.7066497
ELAVL2,1.4934562,0.9585463,1.3172288,1.4443848,1.3480868,0.6104191,0.7385599,1.4219422
LINGO2,1.8281866,2.426235,1.855884,1.7242689,1.8716106,4.396478,2.195645,2.288491
DNAJA1,1.1270491,0.69384444,1.1585714,1.0375289,1.0368297,0.59294826,1.004988,1.1559521
RP11-318K12.2,1.3046182,0.8002147,1.2119124,0.9651817,1.4476607,0.6023745,1.1417388,1.1670804
RP11-87H9.2,1.8134104,0.79057115,1.2684228,1.4477979,1.5709597,1.0107274,1.2936053,1.1367397
RP11-236F9.2,0.9914192,0.68897164,1.2875838,0.7684514,1.2012829,0.5467244,0.6700714,1.4954456
ZFAND5,1.7655995,0.930733,1.1459297,0.9019458,1.1389161,0.7582797,0.99724317,1.0362667
RORB,1.2181075,0.6359663,1.3642162,1.3350487,1.514531,0.7110266,0.98833215,1.2883973
RFK,1.0253756,0.7365048,1.1071202,1.1448644,1.1588023,0.44099116,0.88635176,1.1265085
RP11-154D17.1,1.6986198,1.3237213,1.722852,1.2924378,1.2463696,1.3517591,1.582152,1.880014
HNRNPK,1.3771868,0.9673844,0.89743656,1.0658052,1.2667196,0.70402455,1.0034791,1.2315146
NTRK2,2.3013923,1.8523104,2.003522,2.1387045,1.4441684,2.4102497,1.5819983,1.8581656
SHC3,1.3908101,0.8774174,1.2039113,1.1292324,1.0565984,0.5127425,0.88210076,1.0877118
CENPP,1.4361106,0.7361897,1.2379683,1.248513,0.8880918,0.7672981,0.69698936,1.5103099
SCAI,1.3644807,1.1295221,1.3407818,1.425212,1.7405283,1.0729812,1.3774207,1.7994505
STXBP1,1.6600088,1.0421207,1.4725226,1.58553,1.4576783,1.0492288,1.13438,1.6878784
C9orf16,1.2130401,0.6160906,1.4281261,1.1040975,1.1520236,0.64873236,0.7970132,1.5272472
DNM1,1.8763607,1.1835232,1.580749,1.6196921,1.6584828,0.909271,1.0854228,1.6003041
OLFM1,1.6485653,1.7436545,1.2096068,1.4618518,1.90254,1.2809936,1.0303982,1.4965484
EDF1,1.2927128,0.71769017,1.0446168,0.9187973,1.372513,0.5608447,1.073428,1.1520127
GRIN1,1.8026123,1.1068718,1.6112428,1.7031401,1.962103,0.93864024,1.3117702,1.347421
TUBB4B,1.6093044,0.7596293,1.2036514,0.9293706,1.2256422,0.51633084,0.8658681,1.2774607
NSMF,1.5083169,0.8398159,1.2459679,1.1633116,1.3186888,0.47934353,1.0916222,1.3272011
MRPL41,1.526863,0.6460275,1.3300973,0.9757237,1.4556557,0.6095268,0.9904857,1.3069808
B4GALNT4,1.3248352,0.6800904,1.0993133,1.003034,1.4201498,0.4907116,1.3797567,1.0820258
CEND1,1.1169367,0.75122017,1.1988894,1.0904891,1.2449825,0.5206313,0.67052835,1.0441558
SLC25A22,1.4148474,0.814163,0.8357603,0.9270241,1.3892448,0.5314046,0.9461374,1.1257147
AP2A2,1.6218904,1.2284526,1.5428731,1.3238978,1.2917392,0.6904106,1.0362351,1.4377329
TOLLIP,1.201003,0.63368106,1.0536687,1.3030839,1.4387308,0.5014744,1.1513115,1.165288
BRSK2,1.3732301,0.6018491,1.3459265,1.1336005,1.3275958,0.61132103,0.67790794,1.0877832
APBB1,1.2618201,0.7359813,1.3194482,1.1561686,1.1893653,0.47772208,0.84853077,1.3510748
RIC3,1.4014676,0.91237015,1.7019924,1.2391552,1.0985576,0.59975684,1.1214813,1.1848273
EIF4G2,1.1836739,0.74200284,1.1362828,0.900302,1.3421192,0.5674405,0.8771509,1.1857207
GALNT18,1.5675415,1.1398721,1.3191794,1.132922,1.6736615,0.9755509,1.0019721,1.4267642
DKK3,1.4224794,0.83690894,1.1168123,1.0402704,1.1706507,0.71937037,0.7830735,0.9982915
MICAL2,1.592445,0.8515616,1.5941259,1.0400771,1.526719,0.8237607,0.93148226,1.4829717
PLEKHA7,1.2612219,0.76888055,1.5693651,1.1825596,1.3081927,0.5221264,0.6856032,1.2178818
LUZP2,1.195771,0.8950075,1.2722381,1.2483964,1.3748281,0.75478613,1.2374291,1.0895928
BDNF,1.205571,0.81009424,1.3288443,1.0956573,1.2112436,0.58257425,0.802771,1.0669767
HSP90AA2P,1.5227883,0.6360661,1.1309266,1.0235649,1.1148374,0.5291119,0.95131236,1.2380894
SLC1A2,1.1460917,0.939633,1.451569,1.584295,1.3419185,0.78814,0.94570774,1.400392
LRRC4C,1.4693348,2.3448536,1.9819429,1.9034244,1.6071883,4.175426,2.0077927,2.2155373
HSD17B12,1.2727871,1.0203243,1.4381342,1.1831257,1.1040684,0.816708,0.94858104,1.3840666
MAPK8IP1,1.1501541,0.6833495,1.087739,1.0544792,1.2506171,0.5014855,0.7236296,1.3471291
DGKZ,1.525076,0.920032,1.0821375,1.0307934,1.3477961,0.71517986,1.0955722,1.3238537
LRP4,1.6479203,1.320286,1.9538803,1.6083987,1.6227009,1.3240967,1.4013621,1.742828
C1QTNF4,1.1072494,0.87151647,1.3110516,1.1368092,0.9864908,0.56143427,1.0393752,1.3823551
FTH1,1.4675546,1.1604396,1.4176867,1.3483144,1.3872838,0.86963093,0.8671703,1.3845303
GNG3,1.4749452,1.2307167,1.1819429,0.96514565,1.4696376,0.62318087,1.1329187,0.987322
SLC22A10,0.8865958,0.98648113,1.2257005,1.4865402,1.4406523,0.60963374,0.9801598,1.0193154
RTN3,1.3151118,1.6846162,1.8952891,1.8309559,1.5122496,1.9241493,1.2662435,1.703583
OTUB1,1.2527957,0.8771866,1.0483631,0.95692974,1.0770907,0.5614795,0.9510309,0.97706264
PRDX5,1.2060748,0.6594558,1.1355704,0.92318016,1.1467013,0.47636956,0.92415535,1.1882292
NRXN2,1.5799603,0.9818429,1.5537311,1.0724602,1.2529911,0.8253226,1.0213672,1.4586018
FAU,1.5576508,0.7524144,1.4131267,1.3047156,1.211294,0.63737404,0.8597838,1.3051217
MALAT1,1.7536229,5.094961,2.853302,2.3209248,2.1888478,23.934704,4.327123,2.8662527
CFL1,1.2268207,0.88407385,1.564039,1.1044968,1.3120254,0.8050965,1.2165172,1.3987535
CCDC85B,1.1372439,0.898481,1.6182636,1.0770475,1.264687,0.633531,0.767054,1.3548249
B4GAT1,1.4369011,0.93074554,1.1519893,1.2578094,1.1686873,0.64658684,0.9467618,1.3056374
NPAS4,1.6884997,0.7460034,1.1958832,1.0650846,1.2672088,0.29759824,0.85945773,1.0463079
SHANK2,1.7143738,1.2123687,1.3232799,1.6026179,1.3480515,1.1715611,1.2853827,1.4658959
PGM2L1,1.2826053,0.70230126,1.1287522,1.2840984,1.3311425,0.8415915,1.1234881,1.5383197
RP11-864N7.2,1.0348312,0.5774797,0.9928556,0.9821797,1.0876876,0.53531045,0.66758794,1.2523022
TENM4,1.4193794,1.0530735,1.4276037,1.4590203,1.7121167,1.0511717,1.2327341,1.1671435
RP11-160H12.2,1.2633954,0.82915056,1.5825686,0.9845812,1.3252946,0.6661306,0.9200019,1.4240685
CTD-2537O9.1,1.4545306,1.0845531,1.5195503,1.2889642,1.3323977,1.0237925,1.063041,1.6900468
TAF1D,1.1423247,0.73517895,1.1814816,1.2109784,1.2606843,0.7093914,0.9547375,1.3178384
CNTN5,1.3829602,1.5712445,1.5017289,1.8606777,1.6431537,1.721455,1.7213854,1.6380395
KIAA1377,1.4323261,0.9084478,1.0661135,1.3323241,1.2249482,0.6883352,0.9806855,1.1710012
PDGFD,1.2786381,0.66012263,1.129921,1.1490397,1.1181808,0.53948194,0.9249081,1.0576395
GUCY1A2,1.5362384,1.1854366,1.7217047,1.6882297,1.4005898,1.2219672,1.3734318,1.5963873
C11orf87,1.3087211,0.85068023,1.0187433,1.3110379,1.3007916,0.6627872,1.0888146,1.2823946
CADM1,1.7795942,1.2919269,2.1430788,1.5990983,1.5660603,1.2380158,1.5261732,1.7731987
PAFAH1B2,1.4712764,0.6360239,1.0857521,1.0497732,1.0767157,0.499344,0.8729166,1.2897902
DSCAML1,1.6267402,0.8457466,0.9642701,1.5406847,0.9160692,0.5804651,0.8877178,1.4836372
ATP5L,0.8159249,0.9945271,1.3080361,1.2960299,1.2209179,0.5815978,0.71586156,1.0914778
THY1,1.5318186,1.4899004,1.6987246,1.3734472,1.5869756,0.9997706,1.3348578,1.5578022
HSPA8,1.0978496,0.6242868,1.1500043,1.1050487,1.2122253,0.45529753,0.9729937,1.2744782
SCN3B,1.7517184,1.0766541,1.3613538,1.2771112,1.3557262,0.7277986,1.3192291,1.3377686
TBRG1,1.407781,0.990432,1.327041,1.2111127,1.1927093,0.7393426,1.2415481,1.1843868
NRGN,2.0917556,1.9322157,1.2661495,1.8849639,1.8761289,1.6214738,1.7556196,1.5560254
KIRREL3,1.5541397,1.3918426,1.9367137,1.7595975,1.2643964,2.284212,1.3724791,2.3056118
APLP2,1.2226031,0.8359648,1.2449759,1.2099293,1.6234369,0.82848394,0.7782237,1.5246464
NTM,1.7782847,1.8837577,2.250417,1.5962118,2.0023782,3.3175051,2.04324,1.7945076
OPCML,1.5912907,2.402115,2.4840562,1.9675353,1.8261164,6.198882,2.3405628,1.950735
LINC00710,1.4298953,0.6827795,1.4754252,1.0767683,1.1302072,0.8415622,0.94949293,1.1261022
CELF2,1.9385223,2.3836226,1.9963189,2.2821543,1.8246875,6.016638,2.4158394,1.4528347
CAMK1D,1.7554905,1.2424345,1.6202378,2.1630566,1.8759516,1.9851424,1.9612068,1.6846981
CACNB2,1.5257659,1.8691154,1.2910446,1.8686578,1.7281495,2.6885343,1.5524625,2.1260052
RP11-499P20.2,1.120933,0.6040751,1.3651483,1.1823506,1.1135329,0.5225439,0.8266436,1.0527529
PLXDC2,1.4819983,1.0244513,1.2775674,1.1184886,1.206052,0.72026765,1.0405586,1.5828724
KIAA1217,1.7330464,0.95548177,1.3898933,1.5854654,1.7687594,1.1866095,1.2087582,1.368343
ZEB1,1.5178101,0.8787638,1.3328404,1.3142124,1.3611826,0.73995125,0.8975881,1.4757074
PRKG1,1.2532736,0.98510003,1.7489939,1.6341733,1.3130546,1.2199731,1.0952722,1.7770771
PHYHIPL,1.3464581,1.1173005,0.92747635,1.2166314,1.2024939,0.56292737,1.0481962,1.1824728
ARID5B,1.283245,0.95316905,1.2037035,1.213055,1.2988888,0.78118646,1.1847634,1.2597708
CTNNA3,1.5696646,0.8883931,1.3963603,0.9005831,1.5274097,0.7764868,1.1711674,1.3722341
LRRTM3,1.676686,1.2599552,1.5786349,1.6816666,1.9238018,1.525755,1.2661467,1.5193394
PSAP,1.3401481,0.9528728,1.409009,1.1718512,1.538457,0.7877334,1.2147799,1.2582935
PPP3CB,1.5018662,1.0289245,1.6641688,1.3633242,1.5553582,0.91525805,1.0306076,1.4474639
GHITM,1.1987747,0.9253926,0.9639047,1.0998392,1.030238,0.6065338,0.903064,1.094856
SNCG,1.2518576,0.6466632,1.0183986,1.032664,0.9806083,0.5975319,0.71727186,1.456575
NUTM2A-AS1,1.2519305,0.82565725,1.1791333,1.1197178,1.4693693,0.6305712,0.868802,1.6050704
SORBS1,1.8183923,0.9112491,1.3737463,1.4133738,1.4305494,1.2574898,1.4049911,1.5750358
PGAM1,1.2486742,1.0494874,1.3075973,1.3174679,1.260613,0.75463355,1.2819123,0.97136265
PSD,1.3519456,0.85005146,0.945939,0.98870665,0.8810403,0.5723349,0.97243255,1.069011
USMG5,1.1596104,0.901864,1.0269454,1.414848,1.3930589,0.71591735,1.0418845,1.4791758
SORCS3,1.4087104,1.0046731,1.7419922,1.247879,1.4030404,0.64646643,1.3513618,1.3967978
RP11-215A21.2,1.2941426,0.7369997,1.0967376,0.8231015,1.3317553,0.53980327,0.6409377,0.95064694
INPP5F,1.2499119,1.0497642,0.9359715,1.1921777,1.3301603,0.50553745,0.69302034,1.6812968
BNIP3,1.0476755,0.85558414,1.1268916,1.0042547,1.4251702,0.6001397,0.83681875,1.1083807
SPRN,1.5078083,0.64613646,0.9898597,1.0061039,1.6073836,0.54365444,0.8365425,1.2414294
GAPDH,1.9620953,1.1262612,1.3649346,1.7475016,1.5703052,1.10697,1.5623044,1.4215599
MLF2,1.3577808,0.7769226,1.0166914,0.9724814,1.0479817,0.59874886,1.1732111,1.2319337
PTMS,1.0896817,0.7635227,1.2109787,0.9647599,1.2287412,0.5589427,0.82230437,1.2286658
TPI1,1.4603074,0.8447992,1.3801767,1.1449443,1.64284,0.6536106,1.3231039,1.3112196
ENO2,1.7391639,1.0490167,1.317167,1.454967,1.5280284,0.6148671,1.1070158,1.4377533
CLSTN3,1.6279535,1.0523261,1.4254259,1.1890044,1.4331025,0.8603634,0.96412,1.793559
GABARAPL1,1.3949658,0.8011704,1.1459552,1.1183336,1.2678046,0.51863915,1.090977,1.3988799
GRIN2B,1.874448,1.6100698,2.0873137,2.1905184,1.5744888,2.6334157,1.6168071,1.6087888
MGST1,1.6510916,0.8672625,1.2554218,1.185241,1.206264,0.50905377,1.0820198,1.3118752
LMO3,1.6371698,0.98729277,1.3418226,1.4967319,1.3810855,0.93680286,1.1158388,1.4762241
LDHB,1.2703742,0.7236341,1.2527183,1.0045967,1.4609718,0.55414426,0.89093155,1.2107973
ETNK1,1.2238593,0.88035727,1.4442074,0.8770794,1.0661706,0.50989735,1.249004,1.5003202
SOX5,1.5247092,1.4439706,1.2044559,1.7849029,1.5470543,0.9592524,1.2912709,1.544796
ITPR2,1.420598,0.81480795,1.2239063,1.196453,1.25987,0.88599586,1.2744192,1.2267408
PPFIBP1,1.6230185,1.4748744,1.302767,1.3586291,1.6598821,1.0546185,1.131798,1.7938395
TMTC1,1.4469235,0.90896297,1.4632875,1.0323831,1.3595377,0.7033814,0.95720327,1.3999408
KIF21A,1.2801118,1.0078914,1.5205032,1.1980405,1.5276754,0.6919274,1.1320245,1.4924567
CNTN1,1.9516706,1.5510164,1.4785721,2.0149949,1.9734576,2.508869,1.338629,2.3796666
TMEM117,1.4345845,1.0711491,1.3595157,0.8792444,1.5702145,1.0281172,0.7690469,1.3950579
CCDC65,1.3439871,1.065702,1.3804853,1.2193907,1.1869228,0.750643,1.303833,1.1500951
TUBA1B,1.5978806,1.5715616,1.382311,1.7120312,1.4299728,1.1039478,1.3042454,1.7806807
TUBA1A,1.503707,0.9665718,0.9783432,1.2540516,1.3482077,0.6913505,1.1407715,1.3612537
FAIM2,1.2319989,0.91923577,1.8299097,1.1950665,1.5922083,0.79184437,1.0310948,1.4433663
RP4-605O3.4,1.368806,0.8171134,1.128779,0.89768267,1.4553596,0.62707436,1.0961765,1.2338284
GRASP,1.4227719,0.7097453,1.0186174,0.99006945,1.088685,0.41217485,0.7241072,0.8661428
NR4A1,1.4024649,0.7026836,1.2233762,1.0684565,1.2762403,0.33759522,0.9360725,1.252727
PFDN5,1.1349746,0.63478106,1.0034295,1.5955486,1.1579846,0.44849738,0.8891547,1.0798292
TESPA1,1.6963178,1.2107651,1.6772422,1.3626665,1.5288568,1.068961,1.1947497,1.3516523
RP11-977G19.5,1.6575578,0.7140056,0.97258854,1.0360936,1.1742673,0.5503012,0.94549257,0.8788553
ATP5B,1.6904359,0.6484611,0.7702074,1.0753993,1.0884006,0.61253124,0.65596163,1.1940142
NACA,1.3319926,0.74643075,1.0493672,1.1053566,1.2010717,0.61619896,0.89795697,1.2649686
R3HDM2,1.6573038,1.4360018,1.6952225,1.1716142,1.6839348,0.9367532,1.354405,1.5467049
AGAP2,1.6596341,0.7248154,1.1983322,0.91304165,1.4073087,0.74104077,0.9354623,1.1598208
RP11-611E13.2,1.4482701,0.72458935,1.2473729,1.3364531,0.9076354,0.5155171,0.8827799,1.5547936
TRHDE,1.3566626,0.9409431,0.9205434,1.3230332,1.6552335,0.950176,1.0273162,1.2694223
KCNC2,1.3395537,1.0235223,1.5300132,1.4345222,1.459441,0.9160333,1.2387991,1.4554521
SYT1,1.93631,3.403464,1.8016098,2.8199892,1.6187351,7.0398917,2.6770718,1.8850403
RP11-390N6.1,1.514946,0.6636742,1.3024019,1.0717585,1.2140336,0.6983,0.8506221,1.0159625
RP1-78O14.1,1.2459837,0.7578977,1.3114011,1.1862518,1.013085,0.719863,1.0420797,1.1688488
PPFIA2,1.9353783,2.0101447,2.16921,2.242594,2.1833377,3.697711,1.9222019,1.9712572
RP11-315E17.1,1.2966081,0.6511781,1.2078667,1.0422382,1.3727292,0.5883685,0.8555444,0.94066346
MGAT4C,1.3776065,1.4174668,1.4525752,1.7418265,1.4195665,2.099048,1.5107242,1.7728068
DUSP6,1.1900746,0.59517384,1.1579019,1.0045189,1.39254,0.4605971,0.776154,1.0149852
ATP2B1,1.6958864,1.5466065,2.0860734,2.1263635,1.6113628,2.4603827,1.745117,1.7056603
NUDT4,1.1015704,0.7125843,1.0571349,1.047227,1.2945302,0.6627838,0.93717736,1.4595081
RMST,1.4890835,0.7854535,1.2000648,1.0383043,0.96509737,0.54612696,0.85116696,1.1306766
RP11-473C19.1,1.2250975,0.68229055,1.0418382,0.94205546,0.73423237,0.6811318,1.1217124,1.4649339
HSP90B1,1.3874083,1.0828567,1.2093616,1.1926007,1.3354408,0.55999106,0.9577463,1.4720285
NUAK1,1.8724917,0.7742718,1.1423131,1.3601227,1.5565318,0.69348174,1.2041788,1.1919512
ATP2A2,1.5526677,0.9751464,1.433184,1.2687044,1.385558,0.90776676,1.0613625,1.2150922
KSR2,1.3137299,1.6869209,1.6657331,1.9282783,1.5457498,1.1369311,1.3343047,1.9047871
PEBP1,1.7914585,1.0325845,1.0404372,1.6080554,1.5431066,0.90925086,1.2893369,1.1744362
DYNLL1,1.5408128,1.1516857,1.4708542,1.5963463,1.4094291,1.0200856,1.0733626,1.8310527
CABP1,1.4492921,1.1276114,1.6097194,1.6100904,1.1522304,1.1342808,1.227389,1.3792397
UBC,1.1333473,0.97033286,0.9406107,1.0921087,1.2626338,0.69318205,0.9132242,1.2093474
LINC00507,1.6528456,0.82504886,1.4489049,1.0248598,1.037209,0.6560494,1.1963359,1.5694493
LINC00508,1.2443188,0.6588834,0.77409196,1.0621017,1.1022979,0.4587598,0.8718172,1.6865852
RIMBP2,2.1809,0.8760334,1.4987713,1.3086886,1.5503788,0.77534765,1.0498134,1.0817821
MMP17,1.6304715,0.7909294,1.1954055,1.1954052,1.4323721,0.5651136,1.037372,1.18297
MPHOSPH8,1.4735268,0.9111062,1.1791836,1.1214905,1.8686534,0.8536918,0.945068,1.2067102
ATP5EP2,1.0789264,0.9256373,1.147715,0.99814755,1.1407783,0.5143622,1.0753105,1.0574008
HSPH1,1.6398365,1.0431495,1.4154489,1.1893905,1.007197,0.69303066,0.8670418,1.3991336
N4BP2L2,1.8316759,1.4805685,1.7939013,1.4561148,1.4967227,1.3943648,1.4854081,1.5643159
AKAP11,1.4402379,0.90905994,1.3089098,1.0028682,1.1770945,0.70851374,1.1690768,1.0543795
TSC22D1,1.4964478,1.5304635,1.449231,1.6354886,1.2245685,1.314734,1.3887513,1.5866368
TPT1,1.6575518,0.7594331,1.0485516,1.2312682,1.2770425,0.6643157,0.74501026,1.1026866
HTR2A,1.5937455,0.7894611,1.3711379,1.2685183,1.3885986,0.8517742,1.1359395,1.149524
ITM2B,1.3363327,1.073326,2.0098028,1.2614913,1.5830214,0.5961756,1.4606537,1.3398298
COX7CP1,1.6908698,0.8069654,1.0347639,1.1760767,1.317571,0.544006,0.89648074,1.0883874
PHF11,1.5151911,0.8622327,1.4873115,1.344099,1.1286596,0.65846014,1.0774475,1.3455205
PCDH8,1.1967578,0.777237,1.2309314,1.0193428,1.0391501,0.64603114,0.6068764,0.85889727
PCDH9,2.3778703,3.8111916,3.0820959,2.6272066,2.4360685,9.816875,2.458036,2.3976362
PCDH9-AS1,1.2759997,0.72543705,0.9896666,1.1626362,1.3189687,0.5409562,0.7108556,0.9975899
PCDH9-AS2,1.5666666,1.1013291,1.5401849,1.1356809,1.396733,0.92255,1.5916114,1.8483485
NDFIP2,1.9059389,0.93908393,0.97767156,1.1715238,1.5158079,0.73485637,1.0196978,1.4539417
GPC5,1.728679,0.8081984,1.0984347,0.9189111,1.2983545,0.6580338,0.82214993,1.4203606
HS6ST3,1.7803104,2.3951797,2.1514823,2.4069726,2.5565069,5.4558377,2.1191978,2.2590399
RAP2A,1.5286891,0.6987789,1.226329,1.068071,1.1517134,0.61952615,0.82063097,1.289052
ARGLU1,1.5084547,0.5948175,1.5636823,1.048964,1.640932,0.7105656,0.7949922,1.203256
MYO16,1.3304596,0.8436155,1.198231,0.9809828,1.7966676,0.755613,1.0406945,1.1191232
PABPN1,1.1745664,0.87828285,1.4481529,1.2626597,1.3101151,0.66969776,0.9443292,1.0904095
SLC22A17,1.1686276,0.7451116,1.2771082,1.0250069,1.0376788,0.6134791,0.83497137,1.2140439
RP11-314P15.2,1.7713646,0.79229844,1.2898022,1.2709754,1.3215958,0.8003011,0.9096697,1.1595516
ATL1,1.5448464,1.0615216,1.5846729,1.3610017,1.4503106,0.9538914,0.9748946,1.5823586
ARID4A,1.12301,0.8410067,1.264892,1.3274648,1.3433979,0.6924317,1.2013518,1.4955888
RP11-112J1.1,1.5082299,0.85419035,1.3839993,1.3867865,1.3870959,0.52597904,0.69310176,1.2670512
RTN1,1.7309525,2.096376,1.7045479,1.9166619,1.5515959,1.99658,1.4909642,1.5312718
KCNH5,1.6695929,1.2200357,1.0514845,1.3890175,1.4303119,0.79638594,1.1305779,1.2726288
SRSF5,1.1864725,0.8216835,1.6471974,1.5816185,1.4937236,0.72519314,1.0571481,1.5995886
FOS,0.90612674,0.6227895,0.9403865,0.9381456,1.4626462,0.4269743,0.6668484,0.95951974
NRXN3,2.1686351,3.1667616,2.4832215,2.754291,1.9254704,9.380667,2.8550713,2.6413102
RP11-242P2.1,1.2999756,0.7139999,1.212825,1.0692879,1.2294053,0.45107427,0.8713988,1.11898
RP11-594C13.1,1.2962815,0.8770422,1.8167183,1.3093961,1.2109599,0.5848892,1.0656774,1.5597242
CALM1,2.2232385,1.6622629,1.7091941,1.7831022,1.9392074,1.8265903,1.6497719,1.7981191
CHGA,1.297445,0.6945699,1.0903925,1.0295963,1.3093189,0.563782,0.76772344,1.3408993
DDX24,1.0641687,0.894702,1.3386701,1.0066415,1.3459471,0.5689346,0.8259531,1.5520828
CYP46A1,1.3353405,1.0055809,1.2994362,1.1506141,1.5735812,0.7982003,0.9972664,1.2587394
MEG3,1.8622506,2.8622181,2.5707297,2.288633,2.2461941,9.155635,2.9149792,2.3696654
MEG8,2.0229936,1.2835162,1.478493,1.2786725,1.1972897,0.91380894,1.0368341,1.4087867
RP11-796G6.1,1.1427466,0.76926607,1.243393,0.78507507,1.0325649,0.4723428,0.9392902,1.20847
HSP90AA1,1.3877825,1.161459,1.5716965,1.6081856,1.9908111,0.98496044,1.3766967,1.6889455
CKB,1.4654613,1.6212525,1.3976734,1.561174,1.3495847,0.97783136,1.755914,1.5894244
KLC1,1.202669,1.0035336,1.2364895,1.1206521,1.2034876,0.62894124,1.397228,1.193473
C14orf2,1.097568,0.8015989,1.191075,1.2191268,1.197814,0.730319,1.1758608,1.4617115
INF2,1.1284317,0.69422853,1.1528729,1.1386148,1.2834928,0.39588323,0.9787892,1.0187509
CRIP2,1.2709262,0.85995275,1.1672593,1.4573243,1.0747122,0.50228864,1.1544851,1.2583387
SNRPN,1.6132382,0.80420446,1.2910353,1.2896931,1.4419471,0.7621189,0.88771886,1.2589638
GABRG3,1.7241796,1.0622449,1.555312,1.6206554,1.5212249,1.6633316,1.2975302,1.9818382
SCG5,1.0275308,1.1408831,1.269452,1.531877,1.565074,0.67956364,1.2888739,1.415061
RYR3,1.7408513,1.2015295,1.6992643,1.2773752,1.3427907,0.8691041,0.9219785,1.5836856
GOLGA8B,1.5858544,0.701885,1.3403587,1.2848369,1.392634,0.6895681,0.91473866,1.2485884
MEIS2,1.7618179,0.9036711,1.4617437,1.4686993,1.4974747,1.0630168,1.0291511,1.1472999
SPRED1,1.5136606,0.75797796,1.5540693,1.4334271,1.3851963,0.9263821,1.277735,1.4970685
SRP14,1.3357455,0.83833104,1.283651,1.1038705,1.1889147,0.58509153,1.2016068,1.18481
RTF1,1.5031543,0.7365241,1.375077,1.1587191,1.0950589,0.9095057,1.2895058,0.9832915
MAP1A,1.3514677,0.81847024,1.3483605,1.2824082,1.1001453,0.6555369,1.1277,1.0894862
SERF2,1.474848,0.79254025,0.9884519,1.0957053,1.2172723,0.63732165,1.1433156,1.0224664
EID1,1.1644404,0.7775636,1.0650231,1.1203196,1.4901814,0.6324078,0.9467243,1.5330392
GABPB1-AS1,1.459865,0.84445643,1.0339444,1.1330471,1.3250273,0.54894084,0.91050243,1.3886838
ARPP19,1.5612807,1.2879502,1.53017,2.1089633,1.6170663,1.7192559,1.8074325,1.8869597
UNC13C,1.3064283,0.7996563,1.2091376,1.1780341,1.356233,0.8071361,0.8918647,1.0588397
RORA,1.2243719,1.170625,1.3413727,1.7567703,1.4672397,1.0957037,1.4037342,1.181424
RAB11A,1.2120882,0.8357672,1.25817,1.1613628,1.3863829,0.9692351,1.0564438,1.3933214
MAP2K1,1.4699205,0.8609374,1.5408335,1.1820854,1.4453027,0.6662252,1.0281599,1.4781399
RP11-592N21.1,1.3163637,0.6864042,1.1791158,0.9244627,1.2054421,0.483,0.83292484,0.9415987
PKM,1.8745699,0.9680479,1.3219918,1.2108228,1.3465859,1.0948309,1.2185065,1.6799588
NPTN,1.799185,0.9327426,1.4003137,1.4013065,1.4869025,1.0016638,1.147061,1.455298
